location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
SJ,2021-05-06,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-7.277778,-8.861111,-5.5,0.0,,-11.361111,72.635921
SJ,2021-05-07,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-7.027778,-9.555556,-4.138889,0.0,,-11.805556,68.895916
SJ,2021-05-08,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-6.611111,-8.944444,-5.194444,0.0,,-11.527778,68.10383
SJ,2021-05-09,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-5.166667,-8.805556,-2.611111,0.0,,-9.833333,69.818407
SJ,2021-05-10,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-2.972222,-5.138889,-1.638889,2.286,,-5.027778,85.717767
SJ,2021-05-11,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.166667,-5.638889,-0.888889,4.064,,-5.388889,84.696454
SJ,2021-05-12,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-5.194444,-6.444444,-4.055556,2.286,,-9.027778,74.561109
SJ,2021-05-13,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-5.027778,-9.694444,-1.5,0.0,,-9.833333,69.195549
SJ,2021-05-14,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-2.027778,-4.888889,-0.861111,0.254,,-6.638889,70.713106
SJ,2021-05-15,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-5.055556,-7.555556,-3.472222,0.0,,-10.472222,65.918438
SJ,2021-05-16,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-4.583333,-6.138889,-2.444444,0.0,,-9.638889,67.921593
SJ,2021-05-17,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-4.055556,-6.75,-0.361111,0.0,,-8.833333,69.39181
SJ,2021-05-18,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.111111,-6.638889,0.638889,0.0,,-7.583333,71.269518
SJ,2021-05-19,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.222222,-6.111111,-0.888889,0.0,,-7.833333,70.511807
SJ,2021-05-20,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.694444,-5.055556,-2.083333,0.762,,-6.361111,81.76471
SJ,2021-05-21,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-4.388889,-5.277778,-2.611111,3.302,,-7.277778,80.388725
SJ,2021-05-22,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-4.0,-5.25,-1.944444,0.508,,-10.472222,60.784484
SJ,2021-05-23,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-3.861111,-6.138889,-0.638889,0.0,,-9.611111,64.496325
SJ,2021-05-24,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-2.416667,-4.888889,0.861111,0.0,,-6.722222,72.479254
SJ,2021-05-25,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-2.25,-3.611111,-1.111111,0.0,,-6.083333,75.034006
SJ,2021-05-26,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,0.138889,-2.555556,2.194444,2.032,,-3.222222,78.304671
SJ,2021-05-27,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,0.361111,-1.694444,2.083333,0.254,,-3.222222,77.033512
SJ,2021-05-28,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,-1.361111,-2.638889,0.861111,0.0,,-7.25,64.347102
SJ,2021-05-29,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,0.583333,-1.75,2.388889,0.0,,-3.611111,73.607134
SJ,2021-05-30,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,0.611111,-0.138889,1.5,0.0,,-3.027778,76.659434
SJ,2021-05-31,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.222222,0.388889,2.888889,0.0,,-2.583333,76.110555
SJ,2021-06-01,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.583333,0.361111,3.861111,3.048,,0.277778,91.037176
SJ,2021-06-02,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.861111,1.0,5.444444,0.762,,0.666667,85.550475
SJ,2021-06-03,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.5,0.777778,2.5,7.112,,-1.416667,80.950034
SJ,2021-06-04,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.194444,-0.055556,2.75,8.89,1209.04,-0.944444,85.677584
SJ,2021-06-05,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,0.944444,-0.638889,2.305556,0.0,1191.26,-2.416667,78.431631
SJ,2021-06-06,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.194444,0.5,4.305556,0.0,1150.62,-1.722222,75.687655
SJ,2021-06-07,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.583333,1.194444,4.861111,2.286,1059.18,0.666667,87.198081
SJ,2021-06-08,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.361111,0.25,2.444444,0.0,1010.92,-1.166667,83.305906
SJ,2021-06-09,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.361111,0.527778,2.944444,4.064,960.12,-0.25,89.076976
SJ,2021-06-10,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.388889,0.5,2.555556,0.508,909.32,-1.944444,78.628847
SJ,2021-06-11,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.75,0.638889,3.055556,0.0,850.9,-3.388889,68.739301
SJ,2021-06-12,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.666667,1.694444,3.861111,0.0,759.46,-2.944444,66.821034
SJ,2021-06-13,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.638889,0.138889,2.694444,0.0,701.04,-4.222222,65.07965
SJ,2021-06-14,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,0.361111,-1.111111,1.694444,3.048,660.4,-3.75,73.923835
SJ,2021-06-15,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.472222,-0.166667,2.666667,0.0,680.72,-3.361111,70.240678
SJ,2021-06-16,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.722222,1.555556,3.805556,0.0,650.24,-2.0,71.122496
SJ,2021-06-17,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,3.194444,1.694444,4.194444,0.0,558.8,-0.555556,76.762905
SJ,2021-06-18,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,3.388889,2.055556,4.694444,0.0,449.58,-0.694444,75.041387
SJ,2021-06-19,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.722222,1.25,5.055556,0.508,381.0,-0.277778,80.874467
SJ,2021-06-20,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,3.777778,2.555556,5.194444,0.0,330.2,0.861111,81.540671
SJ,2021-06-21,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,3.694444,2.555556,5.111111,0.0,279.4,0.638889,80.536424
SJ,2021-06-22,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,4.111111,3.333333,5.861111,1.016,231.14,1.805556,84.980933
SJ,2021-06-23,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.833333,1.861111,3.833333,0.254,180.34,0.388889,83.963314
SJ,2021-06-24,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,2.611111,1.75,3.388889,0.254,129.54,0.944444,88.778535
SJ,2021-06-25,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,1.888889,1.194444,2.388889,0.0,88.9,0.444444,90.214131
SJ,2021-06-26,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,3.861111,2.055556,6.444444,0.0,50.8,1.666667,85.693626
SJ,2021-06-27,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,6.0,1.75,9.055556,0.0,10.16,2.0,75.671156
SJ,2021-06-28,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,6.194444,4.5,8.055556,0.0,,0.75,68.133068
SJ,2021-06-29,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.083333,3.75,6.388889,0.254,,2.083333,81.100125
SJ,2021-06-30,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,4.916667,2.611111,7.75,3.048,,2.055556,81.842238
SJ,2021-07-01,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,3.083333,1.75,4.944444,7.874,,0.75,84.79594
SJ,2021-07-02,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,4.305556,2.361111,6.388889,0.0,,1.222222,80.692366
SJ,2021-07-03,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.694444,3.694444,7.055556,0.0,,2.277778,78.718679
SJ,2021-07-04,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.222222,3.75,7.75,0.0,,2.111111,80.462834
SJ,2021-07-05,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,4.916667,3.194444,6.5,0.0,,1.777778,80.376226
SJ,2021-07-06,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.166667,2.5,7.805556,0.0,,1.777778,78.806526
SJ,2021-07-07,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.638889,3.555556,7.194444,0.0,,2.111111,78.178359
SJ,2021-07-08,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,6.722222,5.0,8.944444,0.0,,3.305556,78.889851
SJ,2021-07-09,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.694444,4.138889,8.25,0.254,,3.277778,84.458362
SJ,2021-07-10,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,4.722222,3.0,6.638889,3.556,,1.5,79.724801
SJ,2021-07-11,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.5,3.444444,8.416667,0.0,,2.027778,78.433186
SJ,2021-07-12,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.222222,3.944444,6.555556,0.0,,2.777778,84.246045
SJ,2021-07-13,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.666667,4.361111,7.5,0.508,,3.583333,86.459917
SJ,2021-07-14,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.444444,3.75,7.138889,0.0,,2.555556,81.667697
SJ,2021-07-15,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,7.055556,5.361111,9.0,0.0,,4.527778,83.984643
SJ,2021-07-16,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,9.305556,7.361111,11.694444,0.0,,5.305556,76.339218
SJ,2021-07-17,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,9.083333,6.694444,11.694444,0.0,,4.833333,74.739979
SJ,2021-07-18,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.472222,4.111111,7.0,7.874,,4.416667,92.911185
SJ,2021-07-19,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.166667,2.638889,7.0,9.906,,1.972222,79.96551
SJ,2021-07-20,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.527778,4.25,7.166667,0.0,,1.722222,76.498409
SJ,2021-07-21,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.75,4.111111,7.666667,0.0,,1.416667,73.704815
SJ,2021-07-22,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,7.25,5.111111,9.194444,0.0,,2.194444,70.285227
SJ,2021-07-23,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,7.5,5.0,10.194444,0.0,,4.111111,79.109134
SJ,2021-07-24,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,7.138889,5.694444,9.055556,0.0,,4.138889,81.242536
SJ,2021-07-25,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.833333,4.583333,7.611111,0.0,,3.861111,87.189477
SJ,2021-07-26,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,6.361111,4.694444,8.055556,0.508,,4.083333,85.37814
SJ,2021-07-27,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,6.472222,4.888889,7.75,0.0,,5.138889,91.252639
SJ,2021-07-28,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.861111,5.222222,6.805556,0.0,,4.5,90.971633
SJ,2021-07-29,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,7.111111,5.25,9.25,0.0,,3.194444,76.158465
SJ,2021-07-30,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,5.833333,4.555556,7.25,2.286,,1.805556,75.386047
SJ,2021-07-31,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,6.333333,3.888889,8.305556,0.0,,1.25,69.957719
SJ,2021-08-01,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,8.055556,6.055556,10.083333,0.0,,2.833333,69.655705
SJ,2021-08-02,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,8.055556,6.638889,10.388889,1.016,,3.722222,74.121757
SJ,2021-08-03,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,8.055556,6.444444,9.194444,0.0,,2.111111,66.127004
SJ,2021-08-04,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,8.361111,5.444444,10.194444,0.0,,2.694444,67.550845
SJ,2021-08-05,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,6.416667,5.055556,8.25,0.0,,4.055556,84.909956
SJ,2021-08-06,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,6.888889,5.305556,8.555556,0.127,,2.527778,73.976106
SJ,2021-08-07,ChIJgQmY0JVjd0URQdKkzJ42A4U,Q842829,country/SJM,SJ,Svalbard and Jan Mayen,SJ,SJM,0,1731,1391,346,257,517,734,611,476,161,17,3,3245620,78.635166,21.993908,7.194444,5.75,9.25,0.0,,4.222222,81.453095
