location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
PW,2021-06-20,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,13844,0,12523,0,24408,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.166667,23.277778,31.0,0.254,23.833333,82.036267
PW,2021-06-21,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,13844,0,12523,0,24408,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.222222,23.611111,31.111111,6.35,23.777778,86.437716
PW,2021-06-22,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,285,14129,144,12667,291,24699,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.111111,23.0,30.611111,13.716,23.944444,87.883627
PW,2021-06-23,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,28,14157,114,12781,114,24813,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.333333,23.0,31.111111,5.588,24.055556,87.318167
PW,2021-06-24,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,6,14163,6,12787,0,24813,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.722222,23.0,30.611111,0.0,23.944444,84.771536
PW,2021-06-25,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14163,1,12788,0,24813,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.166667,22.777778,31.0,18.542,24.277778,84.255
PW,2021-06-26,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,14164,0,12788,0,24813,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.444444,23.0,30.611111,22.606,23.833333,90.817505
PW,2021-06-27,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,11,14175,309,13097,310,25123,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.277778,22.777778,31.111111,3.556,24.388889,84.266929
PW,2021-06-28,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,14176,1,13098,0,25123,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.222222,23.277778,31.111111,6.858,24.277778,83.98088
PW,2021-06-29,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14176,0,13098,0,25123,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.444444,24.0,29.0,22.098,24.0,91.731872
PW,2021-06-30,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,3,14179,3,13101,0,25123,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.555556,23.888889,30.611111,10.414,24.111111,86.468998
PW,2021-07-01,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14179,0,13101,0,25123,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.444444,23.277778,29.388889,14.732,24.388889,88.499056
PW,2021-07-02,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,23,14202,23,13124,23,25146,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.333333,23.888889,30.0,9.906,24.611111,85.117473
PW,2021-07-03,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14202,0,13124,0,25146,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.944444,23.888889,28.0,1.27,24.222222,85.07774
PW,2021-07-04,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,248,14450,149,13273,260,25406,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.0,24.0,29.388889,30.226,24.055556,94.505805
PW,2021-07-05,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.611111,23.277778,30.0,0.0,24.0,85.613311
PW,2021-07-06,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14450,0,13273,0,25406,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.666667,23.888889,30.0,5.08,24.388889,87.347549
PW,2021-07-07,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14450,0,13273,0,25406,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.666667,24.0,30.611111,14.986,24.277778,86.767941
PW,2021-07-08,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14450,0,13273,0,25406,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.055556,23.888889,30.0,5.588,24.388889,85.372773
PW,2021-07-09,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,10,14460,10,13283,10,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.277778,23.722222,30.611111,40.132,24.222222,88.485619
PW,2021-07-10,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,2,14462,1,13284,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,24.444444,22.888889,29.0,25.4,23.222222,92.912645
PW,2021-07-11,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14462,0,13284,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.5,22.222222,30.611111,0.762,24.611111,84.290748
PW,2021-07-12,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14462,0,13284,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.444444,24.0,30.0,15.24,24.388889,88.499056
PW,2021-07-13,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14462,0,13284,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.888889,23.888889,30.611111,0.508,24.277778,85.640805
PW,2021-07-14,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,14463,0,13284,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.388889,23.888889,30.0,18.034,24.277778,88.20042
PW,2021-07-15,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14463,0,13284,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.777778,24.0,31.111111,13.208,24.5,87.35732
PW,2021-07-16,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,14464,2,13286,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.5,23.888889,29.0,27.178,24.166667,92.348968
PW,2021-07-17,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14464,0,13286,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.888889,23.888889,30.0,8.382,24.111111,84.788917
PW,2021-07-18,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14464,0,13286,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.444444,22.888889,29.388889,58.42,24.0,86.458582
PW,2021-07-19,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14464,1,13287,0,25416,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.111111,22.777778,30.0,8.636,24.166667,83.968751
PW,2021-07-20,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.166667,23.888889,30.611111,3.556,24.666667,86.239292
PW,2021-07-21,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.944444,24.388889,31.722222,0.0,25.055556,79.576291
PW,2021-07-22,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,29.055556,26.722222,31.722222,0.0,25.166667,79.591245
PW,2021-07-23,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,32,14496,172,13459,171,25587,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.111111,23.0,31.722222,11.176,24.277778,84.530129
PW,2021-07-24,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,14497,0,13459,0,25587,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.833333,23.277778,31.111111,0.0,25.333333,81.425661
PW,2021-07-25,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14497,0,13459,0,25587,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.055556,22.777778,31.722222,0.254,24.611111,81.599625
PW,2021-07-26,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,14497,0,13459,0,25587,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.611111,23.888889,29.0,22.352,25.277778,87.141794
PW,2021-07-27,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,263,14760,0,13459,263,25850,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.388889,25.0,30.0,10.668,25.111111,87.410867
PW,2021-07-28,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,173,14933,0,13459,172,26022,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.055556,23.777778,30.0,7.366,24.055556,88.763332
PW,2021-07-29,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,127,15060,1,13460,126,26148,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.333333,23.277778,31.0,1.016,24.777778,85.969455
PW,2021-07-30,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,138,15198,0,13460,138,26286,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.444444,24.388889,30.611111,0.0,24.722222,85.128797
PW,2021-07-31,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,15199,1,13461,0,26286,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.0,25.611111,31.722222,0.0,24.555556,81.592778
PW,2021-08-01,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,276,15475,165,13626,388,26674,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.833333,24.0,28.0,10.414,24.166667,90.540654
PW,2021-08-02,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,15475,0,13626,0,26674,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.611111,23.888889,30.611111,7.112,24.944444,85.428436
PW,2021-08-03,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,15476,0,13626,0,26674,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.833333,23.888889,31.111111,9.906,24.888889,84.047349
PW,2021-08-04,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,15476,1,13627,0,26674,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.833333,23.777778,30.0,7.366,24.222222,90.84287
PW,2021-08-05,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,15476,0,13627,0,26674,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.055556,23.0,30.0,20.32,23.888889,87.87892
PW,2021-08-06,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,15476,0,13627,0,26674,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.444444,22.777778,28.277778,4.826,24.611111,89.68386
PW,2021-08-07,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,15477,1,13628,0,26674,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.388889,24.0,26.722222,16.764,23.666667,90.208509
PW,2021-08-08,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,124,15601,19,13647,124,26798,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.055556,23.722222,28.0,11.938,23.555556,91.402335
PW,2021-08-09,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,15601,0,13647,0,26798,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.5,23.0,30.0,0.508,23.555556,83.901807
PW,2021-08-10,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,15601,0,13647,0,26798,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.277778,22.777778,30.611111,0.0,23.611111,85.294324
PW,2021-08-11,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,1,15602,1,13648,0,26798,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.388889,23.888889,30.611111,14.224,24.111111,87.323071
PW,2021-08-12,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,15,15617,0,13648,15,26813,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.111111,24.0,30.0,0.508,24.444444,85.378353
PW,2021-08-13,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,53,15670,0,13648,52,26865,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.166667,23.277778,31.0,0.0,24.166667,83.69545
PW,2021-08-14,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,145,15815,0,13648,145,27010,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.666667,23.777778,30.611111,12.954,24.277778,86.767941
PW,2021-08-15,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,15815,0,13648,0,27010,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.055556,23.888889,31.0,0.254,24.444444,85.657264
PW,2021-08-16,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,0,15815,0,13648,0,27010,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.388889,24.0,31.111111,16.002,24.555556,84.559458
PW,2021-08-17,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,127,15942,275,13923,389,27399,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.166667,23.888889,31.111111,14.224,24.388889,84.817821
PW,2021-08-18,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,8,15950,169,14092,177,27576,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.0,24.222222,29.0,33.02,24.444444,91.156465
PW,2021-08-19,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,2,0,,3,15953,128,14220,129,27705,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.055556,23.888889,30.611111,9.652,24.333333,85.089108
